EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
814406,NORTHEAST PLATEAUS AND MESAS SOUTH OF HIGHWAY 264 (ZONE), ,02/20/2019,2030,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,40,FGZ,0,0,Public, , , , , , , , ,02/22/2019,1400, , , , ,"Thirteen inches of snow fell 4 miles northwest of Steamboat Canyon.  A public report of 12.75 inches of snow fell near the Teesto Chapter house in Seba Kalkai.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",71
814404,CHINLE VALLEY (ZONE), ,02/20/2019,2100,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,10,FGZ,0,0,Public, , , , , , , , ,02/22/2019,1100, , , , ,"Storm total snow amounts in the Chile Valley included (in inches): 10 to 11 in Kayenta, 12 in Chinle, and 24 inches in Lukachukai (6,500 feet in an upslope area).","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",72
814407,EASTERN MOGOLLON RIM (ZONE), ,02/20/2019,2100,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,16,FGZ,0,0,Public, , , , , , , , ,02/22/2019,1300, , , , ,"The Eastern Mogollon Rim is one of the best upslope areas in northern Arizona. Storm totals (inches) include:  Forest Lakes 43.0, Linden 30.0, Heber-Overgaard  24.0,  and |Pinedale 24.0.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",73
814408,COCONINO PLATEAU (ZONE), ,02/20/2019,2100,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,7,FGZ,0,0,Public, , , , , , , , ,02/22/2019,1730, , , , ,"Storm total snowfall 20 miles southwest of Fraziers Well (Grand Canyon Caverns) was 12 to 14 inches. Fourteen inches of snow fell in Ash Fork on southern border of the forecast zone.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",74
814358,YAVAPAI COUNTY MOUNTAINS (ZONE), ,02/20/2019,2130,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,8,FGZ,0,0,Trained Spotter, , , , , , , , ,02/22/2019,1500, , , , ,"Iron Springs reported 9.5 inches of new snow by 715 AM on February 21.  Total snow amount in the Yavapai Mountains above 5,000 include (in inches): Ponderosa Park 31.0, Prescott Courthouse 28.0, Iron Springs 28.0, Prescott Valley 27.0, 4 W Chino Valley             26.0,  Walker  20.0, Jerome 14.0, and  Ash Fork 15.0.  Twenty-two inches of snow fell in Wilhoit right at 5,000 feet.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",75
814367,OAK CREEK AND SYCAMORE CANYONS (ZONE), ,02/20/2019,2230,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,38,FGZ,0,0,Trained Spotter, , , , , , , , ,02/22/2019,1630, , , , ,"Four inches of snow fell by around 800 AM on February 21 in Sedona around 4,500 feet elevation. Snowfall totals for this zone include (in inches): Sedona 18.0, Village of Oak Creek 15.0, and West Sedona 14.0. In Oak Creek Canyon, 31 inches of snow fell at just above 5,000 feet elevation. Twenty-two inches of snow fell at Slide Rock State Park.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",76
814345,YAVAPAI COUNTY VALLEYS AND BASINS (ZONE), ,02/20/2019,2330,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,37,FGZ,0,0,Trained Spotter, , , , , , , , ,02/22/2019,1430, , , , ,"Snow started falling late evening on February 20 at elevations below 5000 feet.  By 430 AM, 4.5 inches of snow had fallen in Paulden at around 4,400 feet and 5.5 inches in Bagdad by 530 AM at 3,800 feet elevation.  Total snow amounts were (inches/elevation in feet): Chino Valley 23/4,800, Bagdad  14.0/3,800,  Cordes Junction 14.0/3,600,  Cottonwood-Verde Villa 13/3,400, Clarkdale 12.0/ 3,500, Cornville 9.0/ 3,500, Middle Verde 6.0/3,200,  Rimrock 5.5/ 3,600, and Black Canyon City 2.0/2,000 (very rare at this elevation).  Twenty-two inches of snow fell in Wilhoit right at 5,000 feet.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",77
805452,NORTHWEST DESERTS (ZONE), ,02/21/2019,30,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,134417,Z,3,VEF,0,0,Trained Spotter, , , , , , , , ,02/21/2019,1200, , , , ,"Eighteen inches of snow fell in Kingman, 11 inches in Valentine, and similar amounts elsewhere in the northwest deserts of Mohave County. DW Ranch Road, Hualapai Mountain Road, and Route 66 were all closed due to snow. This may have been the heaviest snow in Kingman's history.","A very cold low pressure system brought unusually heavy snow to low elevations in the Mojave Desert.",78
814379,NORTHERN GILA COUNTY (ZONE), ,02/21/2019,100,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,18,FGZ,0,0,Trained Spotter, , , , , , , , ,02/22/2019,1400, , , , ,"Four inches of snow fell below 5,000 feet (4,880 feet) in Payson by 730 AM on February 21.  Total snowfall amounts for this zone (up to 6,000 feet or more along the Mogollon Rim--great upslope!) include (in inches): Washington Park  35.5,  Natural Bridge 32.0, 4 miles south of Pine 32, Young 30, Payson 28.0, Pine 25.0, Washington Park  25.0,  and Star Valley 25.0.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",79
807136,WHITE MOUNTAINS OF GRAHAM AND GREENLEE COUNTIES (ZONE), ,02/21/2019,500,Winter Storm, , ,0,0,0,0,AZ,MST-7, ,134699,Z,510,TWC,0,0,SNOTEL, , , , , , , , ,02/22/2019,2000, , , , ,"Snow began falling on the morning of February 21st and continued into the 22nd. SNOTEL observations reported 25 at Hannagan Meadow and 21 at Beaver Head.","A relatively strong and cold weather system impacted southeast Arizona February 21 and 22. This storm resulted in heavy snow across area mountain ranges with locations above 5000 feet receiving one to two and a half feet of snow. Snow levels dropped to 2000 feet during the morning of the 22nd with snow reports ranging from 2 to 10 inches on the valley floors.",80
807141,BABOQUIVARI MOUNTAINS (ZONE), ,02/21/2019,500,Winter Storm, , ,0,0,0,0,AZ,MST-7, ,134699,Z,515,TWC,0,0,Public, , , , , , , , ,02/22/2019,1900, , , , ,"Snowfall began the morning of the February 21st and continued into the 22nd. By the evening of February 21 estimated snowfall totals in the Baboquivari Mountains above 5000 feet were one foot or greater.","A relatively strong and cold weather system impacted southeast Arizona February 21 and 22. This storm resulted in heavy snow across area mountain ranges with locations above 5000 feet receiving one to two and a half feet of snow. Snow levels dropped to 2000 feet during the morning of the 22nd with snow reports ranging from 2 to 10 inches on the valley floors.",81
807139,DRAGOON/MULE/HUACHUCA AND SANTA RITA MOUNTAINS (ZONE), ,02/21/2019,500,Winter Storm, , ,0,0,0,0,AZ,MST-7, ,134699,Z,513,TWC,0,0,Public, , , , , , , , ,02/22/2019,2000, , , , ,"Snowfall began the morning of the February 21st and continued into the 22nd. By the morning of February 22 estimated snowfall totals in the Santa Rita, Huachuca, Mule, and Dragoon Mountains above 5000 feet were one foot or greater.","A relatively strong and cold weather system impacted southeast Arizona February 21 and 22. This storm resulted in heavy snow across area mountain ranges with locations above 5000 feet receiving one to two and a half feet of snow. Snow levels dropped to 2000 feet during the morning of the 22nd with snow reports ranging from 2 to 10 inches on the valley floors.",82
807137,GALIURO AND PINALENO MOUNTAINS (ZONE), ,02/21/2019,500,Winter Storm, , ,0,0,0,0,AZ,MST-7, ,134699,Z,511,TWC,0,0,Public, , , , , , , , ,02/22/2019,2000, , , , ,"Snowfall began the morning of February 21st and continued into the 22nd. By the evening of February 21 estimated snowfall totals in the Pinaleno Mountains above 5000 feet were one foot or greater.","A relatively strong and cold weather system impacted southeast Arizona February 21 and 22. This storm resulted in heavy snow across area mountain ranges with locations above 5000 feet receiving one to two and a half feet of snow. Snow levels dropped to 2000 feet during the morning of the 22nd with snow reports ranging from 2 to 10 inches on the valley floors.",83
807140,SANTA CATALINA AND RINCON MOUNTAINS (ZONE), ,02/21/2019,500,Winter Storm, , ,0,0,0,0,AZ,MST-7, ,134699,Z,514,TWC,0,0,Public, , , , , , , , ,02/22/2019,2000, , , , ,"Snowfall began the morning of the February 21st and continued into the 22nd. By the evening of February 21 over a foot of snow had fallen in the Santa Catalina Mountains. Summerhaven reported a storm total of 30.5 inches and Willow Canyon reported 27 inches.","A relatively strong and cold weather system impacted southeast Arizona February 21 and 22. This storm resulted in heavy snow across area mountain ranges with locations above 5000 feet receiving one to two and a half feet of snow. Snow levels dropped to 2000 feet during the morning of the 22nd with snow reports ranging from 2 to 10 inches on the valley floors.",84
814363,LITTLE COLORADO RIVER VALLEY IN NAVAJO COUNTY (ZONE), ,02/21/2019,1030,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,13,FGZ,0,0,Trained Spotter, , , , , , , , ,02/22/2019,2030, , , , ,"Four inches of snow fell in Winslow (4,800 feet above sea level) by 700 AM on February 22. Snowfall totals in this zone include (in inches): Taylor 22.0 (5,800 feet), Snowflake 21.0 (5,600 feet), Winslow 6.0, and Holbrook 5.0 (5,200 feet).","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",85
814365,LITTLE COLORADO RIVER VALLEY IN COCONINO COUNTY (ZONE), ,02/21/2019,1030,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,12,FGZ,0,0,Trained Spotter, , , , , , , , ,02/22/2019,2030, , , , ,"Four inches of snow fell in Winslow (4,800 feet above sea level) by 700 AM on February 22. The snowfall totals in Winslow was 6.0 inches.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",86
814389,WHITE MOUNTAINS (ZONE), ,02/21/2019,1200,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,17,FGZ,0,0,Public, , , , , , , , ,02/22/2019,1300, , , , ,"Eight inches of snow fell in the White Mountains by around 800 PM on February 21. Storm total fall amounts in the White Mountains include (in inches): Pinetop-Lakeside 24.5,  Show Low 24.0, 17 mile south of Vernon, and Alpine 17.5. More than 16 inches fell in Eagar.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",87
814392,LITTLE COLORADO RIVER VALLEY IN APACHE COUNTY (ZONE), ,02/21/2019,1200,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,135242,Z,14,FGZ,0,0,Public, , , , , , , , ,02/22/2019,1130, , , , ,"Eight inches of snow fell in Eagar by 400 AM on February 22.  Other snowfall totals in this zone include (in inches): Concho 13.0, Springerville 10.0, and Vernon 10.0. This zone is in the downslope are of the Eastern Mogollon Rim and White Mountains.","A cold, strong, intensifying low pressure system spread a deep blanket of snow over a majority of central and northern Arizona between the evening of February 20th and the night of February 22nd, 2019. Across the Mogollon Rim and other high country regions, reports of two to over three feet of snow were received. Anywhere from a few inches to over a foot of snow fell in the lower deserts and valleys of northern Arizona. These lower elevations may not see accumulating snow for several years at at time.  For many locations across central and northern Arizona, this storm was among the top 10 greatest recorded. The single-day snowfall record was broken at Flagstaff Airport and in Show Low. As a result of the heavy snowfall, major roadways were closed, trees were downed and power was lost in local communities. Both the City of Flagstaff and Coconino declared a state of emergency on February Thursday 21.",88
799408,MARICOPA CO.,TOLLESON,02/21/2019,1245,Thunderstorm Wind,56.00, ,0,0,30000,0,AZ,MST-7,EG,133619,C,13,PSR,0,0,Public, , , ,1,NW,1,NW,TOLLESON,02/21/2019,1245,33.46,-112.28,33.46,-112.28,"A slow moving, and very strong winter storm moved through south-central Arizona starting on February 21st, and in addition to heavy desert rain and mountain snow, the storm produced conditions favorable for thunderstorms during the afternoon hours. Isolated strong storms formed in the early afternoon over portions of the greater Phoenix area and one of the stronger ones impacted the town of Tolleson. According to a report from the public, at 1245MST gusty thunderstorm winds up to 65 mph snapped several Palo Verde trees in half and uprooted one of the larger trees. This occurred about 2 miles to the northwest of Tolleson. In addition, the winds bent over a street sign and  damaged a sign at the local Honda dealership. At the same time, about 1 mile northwest of the town, the strong winds downed multiple Salt River Project power poles. No injuries were reported due to the damage. A Severe Thunderstorm Warning was not in effect at the time of the damage.","A powerful winter storm moved into Arizona on February 21st, and in addition to heavy rainfall and high elevation snowfall, it generated unstable conditions during the afternoon hours over the greater Phoenix metropolitan area. Elevated wind shear combined with partial sunshine and instability to kick off isolated thunderstorms. One of the stronger storms developed over western portions of the Phoenix area and impacted the town of Tolleson. At 1245MST gusty outflow winds 2 miles west of the town snapped multiple Palo Verde trees in half and uprooted one of the larger trees. The winds also bent over a street sign, and damaged a sign at a local Honda dealership. At the same time, strong winds blew down multiple Salt River Project power poles near the intersection of Interstate 10 and the loop 101 freeway. No injuries were reported, and a Severe Thunderstorm Warning was not in effect at the time of the damage.",89
807145,CHIRICAHUA MOUNTAINS (ZONE), ,02/21/2019,1700,Winter Storm, , ,0,0,0,0,AZ,MST-7, ,134699,Z,512,TWC,0,0,Public, , , , , , , , ,02/22/2019,2000, , , , ,"Snowfall began in the early evening of February 21st and continued into the 22nd. By the afternoon of February 22 estimated snowfall totals in the Chiricahua Mountains above 5000 feet were one foot or greater.","A relatively strong and cold weather system impacted southeast Arizona February 21 and 22. This storm resulted in heavy snow across area mountain ranges with locations above 5000 feet receiving one to two and a half feet of snow. Snow levels dropped to 2000 feet during the morning of the 22nd with snow reports ranging from 2 to 10 inches on the valley floors.",90
802449,NEW RIVER MESA (ZONE), ,02/21/2019,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,134040,Z,545,PSR,0,0,Public, , , , , , , , ,02/22/2019,2000, , , , ,"A large, wet and cold winter weather system sluggishly moved east across Arizona, bringing locally heavy snowfall to higher terrain areas northeast of Phoenix starting in the later afternoon on February 21st and continuing into the morning hours on Friday February 22nd. As of 0745MST on the 22nd, the public reported that 12 inches of new snow had fallen near Tonto Hills, about 6 miles northeast of Carefree. The heavy snow fell at an elevation of about 3000 feet. A Winter Storm Warning was in effect at the time of the heavy snow. No accidents or injuries were reported.","A large and slow moving low pressure system moved across Arizona from Wednesday February 20th through Friday February 22nd. The system was very cold, and snow levels dropped to near 2000 feet across south-central Arizona, including the greater Phoenix area, overnight on the 21st. In addition to being a cold system, it was rather wet, and resulted in widespread moderate desert rains, and periods of moderate to heavy snow across the high terrain north and east of central Phoenix. Snowfall in excess of 8 to 10 inches fell over many locations across the higher terrain east of Phoenix, including the Globe area; at 0825MST public reports were received of nearly 15 inches of new snow at Top of the World between Globe and Superior. About one hour earlier, the Arizona Department of Highways reported 8 inches of new snow 5 miles southwest of Miami; the snow resulted in the closure of highway 60 between Globe and Miami. Heavy snow also fell on the northern and eastern fringes of the greater Phoenix area; at 0749MST on the 22nd the public reported 12 inches of new snow near Tonto Hills at about 3000 feet in elevation. Heavy snow up to 9 inches also was reported in locations such as Fountain Hills, north Scottsdale and Carefree. At 2200MST on the 21st, heavy snow up to 8 inches deep resulted in 50 thousand dollars in damage to the Southwest Wildlife Conservation Center in northeast Scottsdale, about 9 miles north of Fountain Hills. A Winter Storm Warning was in effect for more than 2 days for elevations above 3000 feet north and east of Phoenix. There were no reports of accidents or injuries due to the heavy snow, fortunately.",91
802447,CAVE CREEK/NEW RIVER (ZONE), ,02/21/2019,1800,Heavy Snow, , ,0,0,50000,0,AZ,MST-7, ,134040,Z,541,PSR,0,0,Public, , , , , , , , ,02/22/2019,2000, , , , ,"A large, wet and cold winter weather system slowly moved east across Arizona in mid February; the storm dumped locally heavy snow across the high terrain east of Phoenix starting in the late afternoon on February 21st and continuing into the morning hours on Friday February 22nd. Heavy snow met warning criteria as early as 2200MST on the evening of the 21st; by that time up to 8 inches of new snow had caused 50 thousand dollars in damage to the Southwest Wildlife Conservation Center in northeast Scottsdale, about 9 miles to the north of Fountain Hills. The damage was most likely roof damage due to the heavy snow resting on it. At 0837MST on the 22nd, the public reported  9 inches of new snow near Pinnacle Peak, and at 0727MST the public reported at least 8 inches of snow in northeast Scottsdale, about 10 miles north of Fountain Hills. This report was received via social media. A Winter Storm Warning was in effect at the time of the heavy snow and no accidents or injuries were reported.","A large and slow moving low pressure system moved across Arizona from Wednesday February 20th through Friday February 22nd. The system was very cold, and snow levels dropped to near 2000 feet across south-central Arizona, including the greater Phoenix area, overnight on the 21st. In addition to being a cold system, it was rather wet, and resulted in widespread moderate desert rains, and periods of moderate to heavy snow across the high terrain north and east of central Phoenix. Snowfall in excess of 8 to 10 inches fell over many locations across the higher terrain east of Phoenix, including the Globe area; at 0825MST public reports were received of nearly 15 inches of new snow at Top of the World between Globe and Superior. About one hour earlier, the Arizona Department of Highways reported 8 inches of new snow 5 miles southwest of Miami; the snow resulted in the closure of highway 60 between Globe and Miami. Heavy snow also fell on the northern and eastern fringes of the greater Phoenix area; at 0749MST on the 22nd the public reported 12 inches of new snow near Tonto Hills at about 3000 feet in elevation. Heavy snow up to 9 inches also was reported in locations such as Fountain Hills, north Scottsdale and Carefree. At 2200MST on the 21st, heavy snow up to 8 inches deep resulted in 50 thousand dollars in damage to the Southwest Wildlife Conservation Center in northeast Scottsdale, about 9 miles north of Fountain Hills. A Winter Storm Warning was in effect for more than 2 days for elevations above 3000 feet north and east of Phoenix. There were no reports of accidents or injuries due to the heavy snow, fortunately.",92
802452,PINAL/SUPERSTITION MOUNTAINS (ZONE), ,02/21/2019,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,134040,Z,558,PSR,0,0,Public, , , , , , , , ,02/22/2019,2000, , , , ,"A large, wet and cold winter weather system moved sluggishly east across Arizona in mid February, bringing locally heavy snow to the higher terrain east of Phoenix beginning in the afternoon and evening hours on February 21st and continuing into the morning hours on February 22nd. Heavy snow totals easily exceeded warning thresholds; at 0825MST on the 22nd a report from the public indicated that 15 inches of new snow had fallen overnight at the Top of the World located between Globe and Superior. Pictures taken in the area supported at least one foot of new snow. A Winter Storm Warning had been in effect at the time of the heavy snow, and no accidents or injuries were reported despite very hazardous winter driving conditions.","A large and slow moving low pressure system moved across Arizona from Wednesday February 20th through Friday February 22nd. The system was very cold, and snow levels dropped to near 2000 feet across south-central Arizona, including the greater Phoenix area, overnight on the 21st. In addition to being a cold system, it was rather wet, and resulted in widespread moderate desert rains, and periods of moderate to heavy snow across the high terrain north and east of central Phoenix. Snowfall in excess of 8 to 10 inches fell over many locations across the higher terrain east of Phoenix, including the Globe area; at 0825MST public reports were received of nearly 15 inches of new snow at Top of the World between Globe and Superior. About one hour earlier, the Arizona Department of Highways reported 8 inches of new snow 5 miles southwest of Miami; the snow resulted in the closure of highway 60 between Globe and Miami. Heavy snow also fell on the northern and eastern fringes of the greater Phoenix area; at 0749MST on the 22nd the public reported 12 inches of new snow near Tonto Hills at about 3000 feet in elevation. Heavy snow up to 9 inches also was reported in locations such as Fountain Hills, north Scottsdale and Carefree. At 2200MST on the 21st, heavy snow up to 8 inches deep resulted in 50 thousand dollars in damage to the Southwest Wildlife Conservation Center in northeast Scottsdale, about 9 miles north of Fountain Hills. A Winter Storm Warning was in effect for more than 2 days for elevations above 3000 feet north and east of Phoenix. There were no reports of accidents or injuries due to the heavy snow, fortunately.",93
802451,GLOBE/MIAMI (ZONE), ,02/21/2019,1800,Heavy Snow, , ,0,0,5000,0,AZ,MST-7, ,134040,Z,562,PSR,0,0,Department of Highways, , , , , , , , ,02/22/2019,2000, , , , ,"A large, wet and cold winter weather system moved sluggishly east across Arizona, bringing very heavy snowfall to the higher terrain areas east of Phoenix, including the Globe/Miami area. Heavy snow began falling during the afternoon and evening hours on February 21st and continued into the morning hours on February 22nd. At 0846MST on the 22nd, a member of the public reported 10 inches of fresh snow in the foothills about 3 miles northeast of Globe. At 0736MST, the Arizona Department of Highways indicated that 8 inches of new snow overnight resulted in the closure of U.S. Highway 60 in both directions from Globe to Miami. Additionally, the highway was closed in the eastbound direction from Superior to Globe. A Winter Storm Warning was in effect at the time of the heavy snow. Fortunately there were no accidents or injuries reported.","A large and slow moving low pressure system moved across Arizona from Wednesday February 20th through Friday February 22nd. The system was very cold, and snow levels dropped to near 2000 feet across south-central Arizona, including the greater Phoenix area, overnight on the 21st. In addition to being a cold system, it was rather wet, and resulted in widespread moderate desert rains, and periods of moderate to heavy snow across the high terrain north and east of central Phoenix. Snowfall in excess of 8 to 10 inches fell over many locations across the higher terrain east of Phoenix, including the Globe area; at 0825MST public reports were received of nearly 15 inches of new snow at Top of the World between Globe and Superior. About one hour earlier, the Arizona Department of Highways reported 8 inches of new snow 5 miles southwest of Miami; the snow resulted in the closure of highway 60 between Globe and Miami. Heavy snow also fell on the northern and eastern fringes of the greater Phoenix area; at 0749MST on the 22nd the public reported 12 inches of new snow near Tonto Hills at about 3000 feet in elevation. Heavy snow up to 9 inches also was reported in locations such as Fountain Hills, north Scottsdale and Carefree. At 2200MST on the 21st, heavy snow up to 8 inches deep resulted in 50 thousand dollars in damage to the Southwest Wildlife Conservation Center in northeast Scottsdale, about 9 miles north of Fountain Hills. A Winter Storm Warning was in effect for more than 2 days for elevations above 3000 feet north and east of Phoenix. There were no reports of accidents or injuries due to the heavy snow, fortunately.",94
